limit_bal,sex,education,marriage,age,default_payment_next_month,totalbillamt,totalpayamt,fullrepayment,risk_category
70000,2,3,1,32,0,73296,14000,0,1
140000,1,1,2,29,1,7024,4018,0,1
200000,1,1,2,31,0,956779,33650,0,0
50000,1,2,1,49,1,178685,10100,0,1
290000,1,1,1,56,0,1542589,59154,0,0
30000,1,2,1,57,0,82896,5001,0,0
180000,2,1,2,31,0,142046,7401,0,0
30000,1,2,1,38,0,91891,15159,0,1
180000,2,1,1,47,0,568570,34700,0,0
240000,1,1,1,39,0,16128,16128,1,0
130000,2,5,1,27,0,765273,29000,0,0
230000,1,1,1,32,1,150,1140,1,0
500000,1,1,2,43,1,1028594,33950,0,0
360000,1,2,2,33,0,348110,157508,0,0
50000,1,2,2,23,1,213747,4195,0,1
200000,1,1,2,31,1,56303,42361,0,0
230000,1,3,1,45,0,1114861,46028,0,0
70000,2,2,1,32,1,220387,15000,0,2
50000,1,2,2,29,1,250686,10600,0,1
500000,1,1,1,46,0,64365,56286,0,0
140000,1,2,1,28,1,618396,22534,0,0
140000,2,2,2,23,0,97695,34699,0,0
130000,1,2,2,32,1,618030,26550,0,1
160000,2,3,1,48,0,888633,35686,0,1
50000,2,3,2,58,0,45627,12416,0,1
20000,1,3,1,41,1,79784,6258,0,1
360000,2,2,1,42,0,799158,49500,0,0
160000,2,2,1,51,1,429269,25000,0,1
250000,2,1,1,37,0,19043,11776,0,1
130000,2,2,2,25,1,58385,70711,1,0
190000,1,1,2,36,1,954817,32100,0,1
180000,2,2,2,25,0,7461,5596,0,0
80000,1,2,2,43,0,389255,61904,0,0
240000,1,1,2,40,0,54043,80669,1,0
50000,1,2,2,35,0,203750,8500,0,0
160000,2,2,2,50,0,8185,2793,0,1
90000,2,2,1,49,0,1584,1320,0,0
310000,2,2,1,37,0,589136,183694,0,0
60000,1,1,2,27,0,253871,10970,0,1
240000,1,1,2,29,0,196333,150572,0,0
50000,2,2,2,24,0,288976,12900,0,1
150000,2,1,1,34,0,93361,83839,0,0
130000,2,2,1,44,0,625799,24800,0,1
20000,2,1,2,22,0,63564,4875,0,1
150000,1,1,1,40,0,477294,173158,0,0
240000,1,1,1,42,0,357046,41949,0,0
50000,1,3,1,45,0,71918,6950,0,0
50000,1,3,1,51,0,259701,10148,0,0
270000,1,1,1,51,1,35068,15155,0,0
20000,2,2,2,28,0,77274,4847,0,0
300000,2,2,1,33,0,47247,54739,1,0
390000,1,1,1,34,0,666156,439070,0,0
110000,2,1,1,37,0,92856,5905,0,1
90000,1,2,1,58,0,374996,15644,0,0
300000,2,2,1,30,0,0,0,1,0
450000,1,3,1,42,1,559586,92035,0,1
20000,1,2,2,30,1,112997,6132,0,1
500000,2,1,2,33,0,1282,1282,1,0
30000,2,2,2,46,0,203677,7720,0,0
50000,1,2,2,51,1,96679,6520,0,1
140000,2,2,2,26,0,528347,127000,0,0
10000,1,2,1,43,1,60227,3850,0,1
120000,2,2,2,37,0,21681,22047,1,0
30000,1,2,2,30,0,173709,33747,0,1
30000,2,2,1,22,0,172838,7519,0,1
20000,1,1,2,33,0,111923,4504,0,1
10000,1,3,2,36,0,36998,12074,0,1
110000,2,2,1,35,1,460007,16857,0,0
280000,2,1,1,29,0,74411,138054,1,0
500000,1,1,1,42,0,3465510,133972,0,0
50000,2,3,1,46,1,187844,3898,0,2
230000,1,2,1,30,0,25970,20770,0,0
50000,1,2,1,53,0,2958,2958,1,0
120000,2,2,2,24,0,232112,46500,0,1
30000,1,2,2,26,0,158179,6751,0,0
330000,2,2,1,28,0,1437007,58722,0,1
360000,1,2,1,30,0,47579,226174,1,0
40000,1,1,2,26,0,54302,5850,0,1
110000,2,1,2,29,1,538465,19018,0,1
40000,2,3,1,39,0,23075,15120,0,0
70000,2,2,1,30,0,179393,13594,0,1
100000,1,3,2,26,1,529298,17766,0,1
210000,2,2,1,50,0,0,0,1,0
360000,1,2,1,38,0,4476,4626,1,1
260000,1,2,2,27,0,819358,27708,0,0
200000,2,1,2,34,0,2110,1610,0,0
160000,1,1,1,43,1,48876,18387,0,0
420000,2,2,1,29,0,1101727,333612,0,0
140000,2,1,2,28,1,528999,18850,0,1
180000,1,1,2,38,1,737484,26600,0,0
150000,2,3,1,39,0,640355,19000,0,1
30000,2,2,1,35,0,150499,10927,0,1
500000,1,1,2,34,0,100239,24500,0,0
240000,1,2,1,45,0,952453,166124,0,0
30000,1,1,2,22,0,82539,24942,0,1
80000,1,2,2,28,0,292467,15345,0,1
80000,1,2,2,34,0,0,0,1,0
310000,1,1,1,39,0,277335,161500,0,0
180000,2,1,2,33,0,646191,42300,0,0
60000,2,2,2,23,1,215342,11538,0,0
170000,2,2,2,33,0,968,1786,1,0
180000,2,2,1,31,0,800494,110928,0,0
180000,1,2,1,28,1,1046518,39956,0,0
350000,1,2,1,42,0,14931,11956,0,0
360000,1,2,1,36,0,47343,15555,0,0
140000,1,2,1,46,1,694440,107757,0,0
310000,2,3,2,30,0,493253,59908,0,0
30000,1,3,2,25,0,150304,7274,0,1
200000,1,1,2,32,1,28636,22642,0,1
120000,2,1,2,37,1,5052,2664,0,1
260000,1,1,1,45,0,201358,36821,0,0
60000,2,1,2,32,0,190504,12342,0,0
50000,1,2,2,24,0,76420,9614,0,0
80000,1,1,2,28,0,257086,12450,0,1
60000,1,1,1,46,0,274938,6118,0,1
200000,2,3,1,27,0,678735,34269,0,1
140000,2,1,2,28,0,0,0,1,0
30000,1,2,2,25,1,140113,5814,0,0
110000,2,2,1,34,0,291999,17000,0,1
90000,2,3,1,39,0,27931,25458,0,0
40000,2,1,2,27,0,697,697,1,0
110000,2,1,1,29,0,11861,7220,0,0
640000,2,1,2,30,0,326855,26054,0,0
20000,1,3,2,51,0,54505,12179,0,0
50000,2,2,1,36,0,162825,15691,0,0
30000,1,2,1,25,0,138430,47591,0,1
140000,2,2,2,32,0,774599,28658,0,0
70000,1,2,2,36,0,105368,30825,0,0
80000,2,2,1,42,1,133433,9500,0,0
100000,2,1,2,31,0,3105,2524,0,0
180000,1,3,2,40,0,196674,153906,0,0
50000,2,2,2,28,0,193793,6368,0,0
170000,1,1,1,35,1,2358,2400,1,0
50000,2,3,2,23,1,276394,11295,0,1
140000,1,1,2,28,1,683461,20815,0,0
100000,1,1,2,29,1,466636,18600,0,1
10000,1,2,1,36,0,56872,5269,0,0
50000,2,2,2,22,0,0,0,1,0
30000,2,2,1,24,1,167308,9202,0,1
80000,2,2,2,27,0,167394,71963,0,0
290000,2,2,2,29,0,1392866,53120,0,0
110000,2,1,2,27,0,44443,15316,0,0
30000,2,3,2,24,0,136007,3800,0,1
70000,2,2,1,23,0,198557,29687,0,0
300000,2,1,2,26,0,1320416,45160,0,0
30000,1,2,1,47,1,164937,10855,0,1
200000,2,1,2,36,0,3401,3419,1,0
130000,1,2,2,27,1,504491,20083,0,0
80000,1,1,2,25,0,0,0,1,0
50000,2,2,2,37,0,272199,12100,0,0
310000,2,1,2,30,0,160147,7661,0,0
160000,2,2,1,31,0,17528,5880,0,0
240000,1,2,1,30,0,1169143,56526,0,0
100000,2,2,1,36,0,75132,20964,0,0
200000,2,5,2,27,0,533264,22338,0,0
50000,2,1,2,38,0,191809,7390,0,0
320000,2,3,2,45,0,1147249,41277,0,0
60000,1,1,1,37,0,230510,8522,0,0
60000,1,2,1,43,0,153299,22349,0,0
50000,1,2,1,42,1,140209,29499,0,0
60000,2,2,2,32,0,219901,12941,0,0
210000,2,2,2,28,0,403917,144364,0,0
20000,1,2,1,39,1,123052,5021,0,1
100000,2,2,1,40,0,201235,148060,0,0
200000,2,1,2,32,0,86076,4559,0,0
180000,2,2,1,28,0,45995,54840,1,0
70000,2,1,2,50,1,259408,28171,0,0
170000,2,2,2,48,0,527743,21434,0,0
80000,1,1,2,36,0,398173,15022,0,0
400000,2,1,1,41,0,83488,220480,1,0
140000,2,2,1,40,0,451782,21464,0,0
60000,1,3,1,57,0,57716,3315,0,0
360000,1,1,1,44,0,1645520,89125,0,0
240000,2,2,1,43,0,270751,11105,0,0
80000,2,2,2,27,0,264569,7418,0,1
270000,2,2,2,39,0,718168,25562,0,0
30000,2,3,1,39,0,148128,9910,0,1
480000,1,1,1,58,1,266532,444475,1,0
160000,1,2,1,50,0,3899,4032,1,0
180000,2,2,2,34,1,339558,19943,0,1
300000,1,1,2,29,1,0,0,1,0
200000,2,1,2,31,0,1151509,42306,0,0
50000,2,2,2,30,0,240466,12000,0,0
320000,2,3,1,39,0,83511,86914,1,0
30000,2,1,1,35,1,157253,6520,0,1
500000,2,1,1,38,0,54412,66478,1,0
360000,1,1,1,40,0,48327,139993,1,1
50000,2,2,1,53,1,93069,9200,0,1
80000,2,1,2,29,0,397647,18242,0,1
10000,1,2,2,23,0,40092,5004,0,0
280000,2,1,2,23,0,1272329,34478,0,0
300000,2,2,1,31,0,23797,31160,1,0
280000,2,1,1,34,0,935553,27437,0,0
170000,1,2,1,42,0,768218,30107,0,0
260000,2,1,1,36,0,482004,439382,0,0
360000,1,2,1,44,0,5517,6372,1,0
360000,2,2,2,31,0,107649,78770,0,0
200000,1,3,1,38,0,1056090,41346,0,0
50000,2,1,2,28,0,141095,7439,0,0
130000,2,3,1,45,0,13703,22935,1,1
20000,1,2,1,32,1,118504,5820,0,1
50000,2,3,1,52,1,73115,18067,0,1
190000,2,1,1,30,0,64436,76500,1,0
140000,1,2,1,36,0,78594,25012,0,0
70000,2,2,1,40,0,145384,10150,0,0
150000,2,1,2,36,0,15447,0,0,0
140000,2,2,2,29,0,766873,34300,0,0
50000,1,2,2,27,1,200221,8080,0,1
350000,2,1,1,55,0,19925,19209,0,0
80000,1,2,2,53,1,222542,10000,0,1
400000,1,1,2,34,0,10644,9656,0,0
170000,2,1,1,38,0,259426,49102,0,0
20000,2,2,3,47,0,57806,3691,0,1
450000,1,1,1,40,0,76963,26026,0,1
200000,2,3,1,36,0,12190,12985,1,0
200000,2,1,1,36,0,19696,21504,1,0
100000,2,3,1,53,1,0,0,1,0
60000,1,2,1,39,0,91647,20000,0,0
230000,2,2,1,37,0,103909,6566,0,0
230000,2,2,2,29,0,123229,19047,0,0
60000,1,2,1,46,0,25295,21988,0,0
160000,2,1,1,34,0,6788,1828,0,0
310000,1,1,1,34,1,2454,2043,0,0
430000,2,1,2,30,0,256250,239664,0,0
240000,2,1,1,47,0,2200,1200,0,0
60000,1,2,2,29,0,177261,13653,0,0
30000,1,2,2,28,0,95558,6000,0,0
180000,1,2,1,30,1,2649,2298,0,0
20000,1,2,2,24,0,106955,4401,0,1
30000,1,1,2,24,1,98458,3886,0,1
320000,2,2,1,55,0,98981,91093,0,0
500000,1,2,2,32,1,15862,116181,1,0
170000,2,2,1,47,0,0,0,1,0
20000,2,2,2,24,0,122494,7554,0,0
360000,2,1,2,29,0,211756,40076,0,0
90000,2,1,2,24,0,155235,24552,0,1
100000,2,1,1,40,0,9480,9930,1,0
100000,1,1,2,37,0,0,0,1,0
170000,1,1,1,38,0,1012,1504,1,0
100000,2,2,2,32,0,335437,17300,0,1
20000,1,1,2,27,0,8210,4300,0,1
220000,1,2,1,32,0,14616,14902,1,0
470000,2,1,2,31,0,58513,47064,0,0
100000,2,2,2,24,0,37163,24042,0,0
10000,1,2,2,23,0,15151,8177,0,0
230000,2,1,2,29,0,22411,26066,1,0
50000,2,1,2,28,0,196776,8400,0,1
50000,1,3,1,30,1,206673,8428,0,0
120000,2,2,2,30,0,698275,29210,0,0
160000,2,1,1,33,1,32732,33288,1,0
120000,1,1,2,27,0,5430,5430,1,0
30000,2,2,2,21,0,158959,7278,0,0
180000,2,1,2,29,0,100,0,0,0
30000,1,1,2,23,0,174996,7300,0,0
200000,2,1,1,40,0,13569,13710,1,0
10000,2,2,2,33,0,85564,24209,0,0
230000,1,2,2,39,0,98677,5115,0,0
200000,2,3,1,53,0,793518,32000,0,0
110000,1,2,1,46,1,288649,12899,0,1
50000,1,2,1,40,0,67636,3678,0,0
50000,2,1,2,23,0,200327,62702,0,0
220000,1,1,1,43,0,132845,129772,0,0
500000,1,1,1,43,0,346142,245003,0,1
140000,1,1,1,43,0,485454,17334,0,0
50000,2,1,2,30,0,30194,6009,0,1
50000,1,2,2,24,0,53970,5266,0,0
150000,2,1,2,32,0,677230,26461,0,0
150000,1,1,2,35,0,872686,25975,0,1
240000,1,3,1,43,0,1121239,44300,0,0
180000,1,1,2,31,0,14400,0,0,2
240000,1,2,1,44,0,38194,34545,0,0
150000,2,1,2,27,0,841190,63700,0,1
260000,2,3,1,41,0,3472,2343,0,0
160000,2,1,1,34,0,10364,19792,1,0
290000,2,2,1,39,0,407021,32000,0,0
240000,1,1,2,48,0,731340,30500,0,0
50000,1,2,1,56,0,104243,2572,0,1
170000,2,3,1,46,0,196637,108106,0,0
130000,2,1,1,46,1,700905,22824,0,0
80000,1,1,2,27,0,17912,8956,0,0
30000,1,1,1,45,0,114728,5240,0,0
100000,2,3,1,40,0,512087,19500,0,0
10000,1,2,2,23,0,55485,4174,0,1
320000,2,1,2,30,0,13143,15730,1,0
50000,1,2,1,36,0,99137,3000,0,0
80000,1,1,2,29,1,99185,21780,0,1
70000,2,2,2,26,1,151194,19222,0,0
700000,2,2,2,28,0,52532,8221,0,0
360000,2,1,2,26,0,93144,102931,1,0
380000,1,1,2,30,0,844312,134732,0,0
50000,1,2,2,40,0,140267,44629,0,0
20000,1,2,1,45,1,52047,11400,0,1
350000,2,1,2,33,1,1371952,141435,0,0
80000,2,1,2,29,1,29849,21951,0,0
150000,1,3,1,35,1,765464,24105,0,1
300000,2,1,2,35,0,414485,99025,0,0
400000,1,2,1,39,0,1313308,58257,0,0
250000,2,2,1,35,0,1471117,49407,0,0
50000,2,1,2,23,1,185089,5129,0,0
230000,2,3,1,44,0,110185,72394,0,0
100000,2,2,2,27,0,282753,11776,0,1
380000,1,2,2,34,0,11800,3564,0,1
260000,2,2,2,28,0,1436873,56170,0,0
470000,1,2,2,31,0,505874,22700,0,0
80000,1,2,2,29,0,288272,11665,0,0
140000,1,1,2,36,1,331103,15800,0,0
140000,1,1,1,45,1,410203,18500,0,1
50000,1,2,1,36,1,206580,5486,0,1
180000,2,2,1,37,1,126448,36341,0,0
30000,2,2,2,23,1,96597,3350,0,1
30000,2,2,2,22,1,143017,13800,0,1
50000,2,1,1,25,1,182307,7621,0,0
250000,2,1,2,35,0,158239,7278,0,1
310000,2,2,2,25,0,229041,140993,0,0
360000,2,2,1,51,0,1860,2640,1,0
50000,1,2,2,31,0,140173,35400,0,0
480000,2,1,2,30,0,182034,92977,0,0
50000,2,1,2,24,0,6933,7305,1,0
160000,1,2,2,37,0,1064,1893,1,0
140000,2,1,2,30,0,40389,4958,0,0
310000,2,1,2,27,0,8944,21431,1,0
30000,2,1,2,27,0,41798,43902,1,0
40000,2,2,1,27,0,84962,11554,0,1
80000,1,3,1,55,0,386952,60304,0,0
30000,2,2,2,41,0,144805,7647,0,0
200000,2,2,2,26,0,399773,180543,0,0
270000,2,3,1,42,0,558276,19304,0,1
180000,1,1,2,32,0,865486,35637,0,0
180000,2,2,2,34,0,1123,1704,1,0
10000,1,3,2,21,0,29842,2526,0,1
120000,1,1,1,48,1,2610,3120,1,0
30000,1,1,2,36,1,144888,10043,0,1
300000,2,1,1,30,0,-1233,14875,1,0
50000,2,3,1,61,0,33052,3029,0,1
150000,1,3,1,58,0,8547,10106,1,1
300000,2,2,2,36,0,2975,2643,0,1
50000,1,2,2,26,0,214332,9114,0,0
10000,1,2,2,34,0,67046,4714,0,0
260000,2,2,2,35,0,1134,1167,1,0
400000,2,1,1,28,0,2000163,460576,0,1
50000,2,2,2,39,0,110265,9596,0,0
50000,2,2,2,22,0,239459,6583,0,1
280000,2,1,2,28,0,67160,53100,0,0
10000,2,2,2,22,0,49283,9062,0,0
80000,2,2,1,32,0,443258,14100,0,1
150000,2,3,1,52,0,7189,7239,1,0
20000,2,2,2,53,0,112378,4070,0,1
50000,1,2,2,24,1,0,0,1,0
170000,2,1,2,31,0,2723,3179,1,0
130000,2,2,2,33,0,368749,11641,0,0
50000,2,2,2,29,0,33618,13263,0,0
50000,2,3,2,27,0,60894,10479,0,1
180000,1,2,1,40,1,435571,15000,0,0
20000,2,2,1,50,0,90324,9897,0,1
410000,1,1,2,29,0,267868,24984,0,0
50000,2,2,2,26,0,173320,7967,0,0
270000,2,2,1,47,0,45900,47966,1,0
80000,2,1,2,24,0,28368,15724,0,0
140000,2,3,2,48,0,546260,72872,0,0
60000,1,2,1,29,1,255765,8948,0,1
180000,2,1,2,26,0,1009181,24314,0,1
320000,2,1,2,34,0,-5600,4,1,0
40000,1,2,2,26,1,39964,3208,0,1
380000,2,1,2,32,0,189465,156448,0,0
150000,2,2,1,36,0,820060,36534,0,1
110000,2,1,2,25,0,297342,13555,0,0
110000,1,1,2,26,0,418081,13803,0,0
100000,2,3,1,26,0,240260,20214,0,0
240000,1,1,2,35,0,102156,91129,0,0
50000,2,2,2,25,0,165915,9115,0,0
50000,1,1,2,38,0,137640,5176,0,0
200000,1,2,2,29,0,781052,17505,0,1
80000,2,1,2,27,0,74313,31778,0,1
40000,1,3,2,49,1,195420,17000,0,1
250000,1,2,1,29,0,8254,8658,1,0
230000,2,1,2,24,0,335462,42311,0,0
30000,1,1,2,26,1,49143,3200,0,1
80000,2,3,2,52,1,409168,14786,0,0
100000,2,1,2,37,0,34703,23491,0,0
230000,2,2,1,28,0,187261,77235,0,0
490000,1,1,1,50,1,35853,25500,0,0
30000,2,3,2,44,1,148655,7087,0,1
40000,1,3,1,49,0,213734,32095,0,0
450000,1,1,1,34,1,1835,1853,1,0
50000,2,2,2,23,1,186454,8028,0,1
20000,1,2,2,26,0,110556,5400,0,1
260000,2,3,1,36,0,618793,22049,0,0
10000,1,2,2,28,0,12288,8866,0,1
500000,1,1,2,38,0,25869,14580,0,0
70000,2,2,1,25,0,183426,8420,0,0
100000,2,3,1,28,0,11722,9779,0,0
50000,2,3,1,30,0,614,614,1,0
400000,2,1,2,33,1,0,0,1,0
270000,1,2,1,49,0,308810,86164,0,0
260000,1,1,2,38,0,46524,35542,0,0
250000,2,2,2,32,0,231422,25300,0,0
360000,1,1,2,30,0,75706,65645,0,0
230000,1,2,2,30,0,603115,21786,0,0
110000,1,2,2,27,0,337072,17381,0,0
50000,2,2,1,32,0,1862,1896,1,0
80000,1,1,1,38,0,252988,17533,0,1
10000,2,2,1,32,1,41188,4706,0,0
20000,1,3,1,52,1,20474,0,0,1
200000,2,3,2,33,0,28685,21806,0,0
180000,1,1,2,40,0,530762,23962,0,0
120000,2,3,1,69,0,631290,23183,0,0
80000,2,2,1,47,1,35144,3864,0,0
220000,1,1,1,50,0,26154,24175,0,0
360000,1,1,2,32,0,47507,23862,0,0
50000,2,1,2,25,0,148007,9218,0,0
150000,2,2,1,31,0,93235,48924,0,0
70000,2,2,2,27,0,318347,12079,0,0
20000,2,1,2,25,1,63613,5000,0,1
150000,2,1,1,32,1,0,0,1,0
40000,1,2,1,35,0,0,0,1,0
170000,1,1,2,27,0,870813,48851,0,1
220000,2,2,1,37,0,285898,11658,0,1
110000,2,2,1,41,1,328845,6366,0,0
30000,2,2,1,47,0,206559,7785,0,0
230000,2,1,2,32,0,838081,113224,0,0
270000,2,2,2,38,0,30640,10697,0,0
360000,2,1,2,47,1,1510784,149558,0,1
180000,2,2,2,25,0,1061122,41520,0,1
360000,1,2,1,49,1,8086,8209,1,0
280000,2,1,2,47,0,1157903,37190,0,0
170000,2,1,1,63,0,353866,16651,0,0
50000,2,2,3,33,0,193449,18890,0,0
160000,1,3,2,44,0,2750,2725,0,0
160000,2,1,2,42,0,741,741,1,0
160000,2,3,2,24,0,745515,28400,0,0
50000,1,2,2,27,0,212945,9359,0,1
50000,2,2,2,49,0,161976,4791,0,1
180000,2,2,2,30,0,210551,11270,0,0
210000,2,1,2,38,0,0,0,1,0
20000,1,2,1,40,0,42097,0,0,1
570000,1,1,2,29,0,23626,108426,1,0
280000,1,1,2,27,0,16010,37430,1,0
50000,2,2,2,24,1,179418,15199,0,1
20000,2,2,2,46,1,129763,7400,0,1
30000,1,1,2,28,1,78014,13100,0,1
240000,1,1,1,37,0,1325535,45719,0,0
30000,1,1,2,47,0,169151,7845,0,1
90000,2,2,1,47,0,173418,12000,0,0
60000,1,2,2,25,0,209084,11500,0,0
500000,1,1,2,34,0,470950,42321,0,0
70000,1,2,1,34,1,310306,13350,0,0
140000,1,2,2,27,0,199230,10000,0,1
30000,1,2,2,32,0,176359,4296,0,1
140000,1,2,1,55,0,498834,25658,0,0
290000,1,1,2,44,0,0,0,1,0
360000,2,1,1,36,0,0,0,1,0
30000,1,1,2,34,0,181527,23132,0,1
170000,2,2,1,33,0,4513,9555,1,0
290000,1,1,1,46,0,15854,13824,0,0
270000,2,2,2,53,0,18637,75456,1,0
200000,1,1,1,49,1,6274,5784,0,0
140000,2,1,1,45,0,2046,2046,1,0
230000,2,3,2,39,0,14986,14986,1,0
80000,1,1,2,26,0,225309,57559,0,0
350000,1,2,2,36,0,1310617,48412,0,0
50000,2,3,1,42,0,234659,10692,0,0
50000,1,3,2,32,0,239459,8360,0,0
390000,2,2,1,45,1,0,3971,1,0
80000,2,1,2,25,0,300,800,1,0
150000,2,2,2,23,0,647312,186409,0,0
10000,1,2,2,23,0,56778,4700,0,1
100000,1,2,2,31,0,513811,15128,0,1
310000,2,1,1,41,0,370648,108843,0,0
80000,1,1,2,31,0,123526,27127,0,0
40000,1,1,1,46,1,3120,1170,0,1
180000,2,2,1,43,0,9170,8079,0,0
100000,1,1,1,60,0,31303,2712,0,1
140000,2,1,1,31,0,8297,8198,0,0
230000,1,2,2,27,0,2526,2526,1,0
20000,1,2,2,24,1,79802,9400,0,1
90000,2,3,1,55,0,141280,6424,0,0
50000,1,1,2,29,0,174629,39000,0,0
50000,2,2,1,39,0,137115,18049,0,0
50000,1,2,1,51,0,233683,8640,0,0
200000,1,1,2,28,0,44783,23097,0,0
20000,1,1,2,23,1,117449,3844,0,1
400000,1,1,2,46,0,52312,48987,0,0
20000,1,2,2,38,0,113407,14000,0,0
40000,1,2,2,36,0,0,10000,1,0
240000,1,1,2,28,0,829870,30354,0,0
240000,2,1,1,37,0,95243,86703,0,0
80000,2,2,2,38,0,326410,11615,0,0
180000,1,1,1,37,0,742402,27530,0,0
20000,2,1,2,22,1,37068,4512,0,1
20000,1,3,1,44,0,116493,5860,0,0
20000,1,2,1,41,0,13935,4337,0,0
360000,2,2,2,25,0,19044,18156,0,0
130000,2,2,1,31,0,52305,40968,0,0
30000,1,1,1,47,1,14400,0,0,2
110000,2,2,1,33,0,54664,7900,0,1
30000,1,3,2,46,0,186164,5000,0,2
80000,2,1,2,26,1,165843,14500,0,0
350000,2,3,1,31,0,668259,369512,0,0
50000,2,2,2,24,0,0,0,1,0
110000,2,1,2,23,0,450111,17132,0,0
180000,2,2,2,32,0,17951,18168,1,0
440000,2,5,1,32,0,1723170,187127,0,0
100000,2,1,2,42,0,575324,13395,0,0
200000,1,1,2,33,0,79955,75096,0,0
140000,2,2,1,39,0,772510,33428,0,0
230000,2,1,2,31,1,10670,9384,0,0
10000,2,2,2,44,1,56109,21114,0,0
280000,2,2,2,35,0,914538,78269,0,0
310000,1,2,1,42,1,17375,21319,1,0
260000,2,5,1,33,0,429615,127575,0,0
270000,1,1,2,29,0,59660,50998,0,0
50000,1,1,2,23,0,169445,15005,0,0
450000,1,1,1,46,0,6810,6810,1,0
190000,1,3,1,54,0,51300,51407,1,0
290000,2,1,2,28,0,197506,20111,0,0
480000,2,1,1,60,0,237679,155755,0,0
360000,1,5,1,34,0,165495,121270,0,0
380000,1,1,2,32,0,73762,116738,1,0
20000,1,3,2,24,1,67783,6587,0,0
50000,1,3,1,52,0,218544,7412,0,0
450000,1,1,1,34,0,2639428,101908,0,0
50000,2,2,2,24,1,205940,8539,0,1
380000,1,1,1,34,0,553824,21556,0,0
150000,2,3,2,34,0,5370,5175,0,0
50000,2,2,2,23,0,89026,4749,0,0
150000,2,1,2,33,0,-1716,750,1,0
50000,2,3,1,43,0,122536,12100,0,0
50000,1,2,2,24,0,195205,13094,0,0
230000,2,1,2,26,1,3741,1010,0,0
310000,2,1,2,32,0,19995,6565,0,0
310000,2,2,1,34,0,26330,27145,1,0
50000,2,2,1,50,0,293808,10387,0,0
240000,1,2,2,32,0,0,0,1,0
400000,2,1,2,26,0,19995,31784,1,0
90000,2,2,2,47,0,28938,1000,0,0
50000,1,3,1,43,0,75214,8500,0,1
250000,2,1,2,30,0,918493,34853,0,0
200000,1,1,1,44,0,308830,10869,0,1
10000,1,3,1,37,0,34593,3743,0,0
310000,1,2,1,36,0,266025,74409,0,0
340000,2,3,2,46,1,81489,37961,0,0
220000,1,2,1,34,0,810292,36200,0,0
500000,1,1,2,36,0,772001,161666,0,0
80000,2,2,1,41,0,412596,44367,0,0
200000,1,1,2,36,0,439196,20712,0,0
270000,2,2,1,36,0,339500,385738,1,0
100000,2,2,2,29,1,213745,11899,0,1
100000,1,2,2,29,1,579983,30524,0,1
50000,1,1,2,25,0,0,0,1,0
260000,2,3,2,33,0,11226,5138,0,0
100000,2,2,2,24,0,9046,11133,1,0
240000,2,3,2,31,0,298,0,0,0
50000,2,3,1,28,1,111460,9300,0,1
50000,1,2,2,54,0,237760,35921,0,0
200000,2,1,2,44,0,172171,43740,0,0
150000,1,2,1,36,1,585327,81000,0,1
150000,1,2,1,41,0,86216,11000,0,0
50000,1,2,1,40,0,134080,7350,0,0
100000,1,1,2,27,0,391692,18448,0,0
30000,1,1,2,25,0,4714,7666,1,1
350000,2,1,2,31,0,436019,17300,0,0
50000,1,2,2,50,0,25925,0,0,0
50000,2,2,1,34,0,134035,4620,0,1
250000,2,1,2,43,0,38756,22582,0,0
300000,2,3,2,24,1,60713,30924,0,0
80000,2,2,2,22,0,5953,6306,1,0
30000,1,2,1,45,1,92028,4953,0,1
370000,2,3,2,29,0,41637,19445,0,0
50000,1,2,1,43,0,53551,3648,0,0
30000,2,1,1,22,0,136425,9712,0,1
200000,2,2,2,26,0,152131,18114,0,0
230000,2,3,1,48,0,45663,45673,1,0
290000,2,2,2,29,0,434638,16887,0,0
100000,2,2,1,39,0,7700,7700,1,0
80000,1,1,2,26,0,247898,9659,0,1
90000,2,2,2,39,1,229657,8128,0,0
90000,1,1,1,37,0,218683,8400,0,0
80000,1,2,2,26,0,60497,10276,0,0
260000,2,1,2,39,0,4436,2688,0,1
210000,1,1,2,34,0,292040,14992,0,0
80000,2,2,1,26,1,173649,7800,0,1
170000,2,2,2,25,0,177590,76436,0,0
240000,2,1,2,38,0,1037336,52000,0,0
150000,2,1,2,32,0,10349,9017,0,0
220000,2,1,2,28,0,50000,25000,0,0
80000,1,1,2,27,0,292653,22136,0,0
160000,1,1,1,41,0,926788,194631,0,0
140000,2,2,1,37,0,823658,32220,0,0
130000,2,2,2,25,0,0,0,1,0
280000,2,1,2,34,0,612391,23825,0,0
200000,1,1,2,28,0,104045,102255,0,1
50000,1,2,3,36,1,172567,9700,0,0
150000,2,2,2,44,0,261407,12764,0,0
210000,2,1,1,36,0,15991,0,0,0
190000,1,1,1,39,1,-1892,0,1,0
140000,2,1,2,28,0,797305,33600,0,1
160000,2,3,1,41,0,6562,4486,0,0
180000,2,1,1,39,1,805855,29901,0,0
20000,2,1,2,22,0,43665,7955,0,0
50000,2,2,1,37,0,98618,15398,0,0
150000,2,1,1,34,0,300,600,1,0
210000,2,3,1,33,0,602071,22788,0,0
500000,2,2,2,43,0,887924,714429,0,0
70000,2,2,2,22,0,169689,8710,0,0
100000,1,1,2,27,1,48652,6323,0,1
20000,2,2,2,27,0,102854,7630,0,0
20000,1,2,2,23,0,78981,5932,0,1
50000,1,2,2,25,1,168926,6268,0,1
