limit_bal,sex,education,marriage,age,default_payment_next_month,totalbillamt,totalpayamt,fullrepayment,max_delay,risk_category,bill_to_limit_ratio,payment_to_bill_ratio
80000,2,1.0,2,29,1,114881,6552,0,0,0,1.4360125,0.057032929727283015
70000,1,2.0,1,37,1,41346,14204,0,2,1,0.5906571428571429,0.3435398829390993
60000,1,3.0,2,36,0,273442,10141,0,3,1,4.557366666666667,0.03708647537686237
10000,2,3.0,2,22,1,55964,4415,0,2,1,5.5964,0.0788900007147452
50000,2,3.0,2,30,0,230040,10800,0,2,1,4.6008,0.046948356807511735
140000,1,2.0,2,26,1,736617,33456,0,2,1,5.26155,0.045418446764057846
30000,1,2.0,2,25,0,53962,5000,0,0,0,1.7987333333333333,0.09265779622697454
190000,1,2.0,1,49,0,314640,174202,0,0,0,1.656,0.553654970760234
70000,2,1.0,2,23,0,11100,20369,1,-1,0,0.15857142857142856,1.835045045045045
330000,2,2.0,1,28,0,2420,2250,0,-1,0,0.007333333333333333,0.9297520661157025
110000,2,2.0,2,24,0,57727,10891,0,2,1,0.5247909090909091,0.18866388345141788
270000,1,3.0,1,47,0,1046358,33704,0,0,0,3.8754,0.032210772985918776
160000,1,2.0,1,31,1,176707,12500,0,3,1,1.10441875,0.07073856723276384
20000,1,2.0,2,24,0,93908,20287,0,3,1,4.6954,0.2160305831239085
320000,1,2.0,2,32,0,151561,14500,0,0,0,0.473628125,0.09567104994028806
430000,1,1.0,2,31,0,174377,37310,0,0,0,0.4055279069767442,0.21396170366504758
50000,2,1.0,1,37,0,39784,14574,0,2,1,0.79568,0.3663281721294993
140000,1,2.0,1,48,1,16090,7782,0,2,1,0.11492857142857144,0.4836544437538844
500000,1,2.0,1,49,0,143759,183209,1,-2,0,0.287518,1.2744176016805904
80000,1,3.0,1,45,0,163756,14355,0,0,0,2.04695,0.08766091013459049
390000,2,1.0,1,34,0,1266,1266,1,1,0,0.003246153846153846,1.0
250000,2,1.0,1,43,0,97475,99745,1,0,0,0.3899,1.0232880225698897
390000,2,1.0,2,31,0,98063,120831,1,-2,0,0.25144358974358977,1.2321772737933778
100000,2,1.0,1,35,0,368125,17634,0,0,0,3.68125,0.047902207130730054
360000,2,1.0,1,42,0,1159365,92224,0,0,0,3.220458333333333,0.07954699339724763
140000,1,1.0,2,36,0,42996,24079,0,1,0,0.30711428571428573,0.560028839892083
110000,1,2.0,1,51,0,293596,13000,0,0,0,2.6690545454545456,0.04427853240507364
170000,1,3.0,1,48,0,2362,1730,0,2,1,0.013894117647058824,0.7324301439458086
170000,1,2.0,1,48,0,780148,29396,0,0,0,4.589105882352941,0.03768002994303645
180000,2,2.0,2,25,0,42456,5258,0,2,1,0.23586666666666667,0.12384586395326927
140000,1,2.0,1,41,0,673114,28900,0,0,0,4.807957142857143,0.04293477776424202
20000,2,2.0,1,49,0,86057,23500,0,0,0,4.30285,0.2730748225013654
150000,1,1.0,2,28,0,0,0,1,-2,0,0.0,0.0
50000,2,2.0,2,28,0,186690,4918,0,0,0,3.7338,0.026343135679468638
160000,2,2.0,1,38,1,0,0,1,1,0,0.0,0.0
80000,1,2.0,1,41,0,10545,7392,0,-1,0,0.1318125,0.70099573257468
300000,2,3.0,2,29,1,32918,33220,1,-2,0,0.10972666666666667,1.0091743119266054
60000,2,3.0,2,32,0,203400,8047,0,0,0,3.39,0.03956243854473943
70000,2,2.0,2,26,1,273902,12400,0,3,1,3.9128857142857143,0.04527166650845923
290000,2,1.0,2,31,0,135708,74985,0,0,0,0.46795862068965516,0.5525466442656292
80000,2,1.0,2,23,0,13543,1600,0,0,0,0.1692875,0.118142213689729
50000,2,3.0,1,53,1,0,0,1,1,0,0.0,0.0
200000,2,3.0,2,49,0,145497,96396,0,0,0,0.727485,0.6625291243118415
200000,2,1.0,1,34,0,24523,32284,1,-2,0,0.122615,1.3164784080251193
50000,2,1.0,2,22,1,12484,15663,1,-1,0,0.24968,1.2546459468119193
20000,2,2.0,2,26,0,48863,14685,0,2,1,2.44315,0.30053414649121013
200000,1,1.0,1,38,1,35688,32523,0,-1,0,0.17844,0.9113147276395427
120000,2,1.0,2,35,0,474800,19970,0,2,1,3.9566666666666666,0.04205981465880371
220000,2,2.0,1,49,0,994377,39061,0,0,0,4.519895454545455,0.03928188202261315
630000,1,1.0,2,40,0,2343148,89038,0,0,0,3.7192825396825397,0.03799930691531222
300000,2,1.0,2,34,0,51445,39715,0,-1,0,0.17148333333333332,0.7719895033530956
10000,2,2.0,2,49,1,27269,1000,0,2,1,2.7269,0.03667167846272324
50000,1,2.0,2,29,0,0,0,1,1,0,0.0,0.0
280000,2,1.0,1,39,1,17468,5855,0,0,0,0.06238571428571429,0.33518433707350587
130000,1,1.0,2,30,0,30389,2697,0,0,0,0.23376153846153847,0.08874921846720853
30000,2,3.0,1,28,0,104963,6853,0,2,1,3.4987666666666666,0.06528967350399664
50000,2,2.0,1,27,0,36652,12881,0,0,0,0.73304,0.3514405762304922
70000,2,3.0,1,38,0,118613,7807,0,0,0,1.6944714285714286,0.06581909234232336
80000,1,2.0,2,29,0,266480,12500,0,0,0,3.331,0.046907835484839386
20000,2,2.0,1,22,1,84620,4607,0,2,1,4.231,0.05444339399669109
390000,1,1.0,1,41,0,1554863,45000,0,0,0,3.986828205128205,0.028941456578489552
470000,2,2.0,2,32,0,640234,68005,0,0,0,1.3622,0.1062189761868317
240000,2,2.0,2,30,0,17181,9612,0,0,0,0.0715875,0.5594552121529597
140000,2,1.0,2,29,0,17831,2888,0,-1,0,0.1273642857142857,0.16196511693118726
260000,2,2.0,1,37,1,1241054,47348,0,2,1,4.773284615384616,0.03815144224183638
150000,2,1.0,2,25,0,12746,14451,1,1,0,0.08497333333333333,1.1337674564569276
120000,1,1.0,1,46,0,107199,7600,0,2,1,0.893325,0.07089618373305721
20000,2,2.0,1,47,0,112444,6859,0,2,1,5.6222,0.060999252961474154
260000,2,4.0,2,42,0,3277,3542,1,-1,0,0.012603846153846155,1.0808666463228562
50000,1,3.0,2,22,1,126525,5600,0,0,0,2.5305,0.04426002766251729
180000,2,2.0,2,27,0,762865,24275,0,2,1,4.238138888888889,0.031820833306024005
310000,2,4.0,1,35,0,10350,0,0,1,0,0.03338709677419355,0.0
360000,1,2.0,1,44,0,52110,59893,1,-1,0,0.14475,1.1493571291498752
180000,2,2.0,2,30,0,110364,36661,0,0,0,0.6131333333333333,0.3321825957739843
270000,2,1.0,1,42,0,6000,0,0,5,2,0.022222222222222223,0.0
70000,1,1.0,2,28,0,278572,26959,0,0,0,3.9796,0.09677569892164324
50000,1,2.0,2,24,0,34143,52693,1,0,0,0.68286,1.5433031660955394
30000,2,3.0,2,50,0,13924,7092,0,2,1,0.46413333333333334,0.5093363975869003
50000,2,2.0,1,54,0,35528,6595,0,0,0,0.71056,0.1856282368835848
350000,1,2.0,1,37,0,18576,18688,1,-1,0,0.05307428571428571,1.0060292850990527
200000,1,1.0,1,58,0,891380,30657,0,0,0,4.4569,0.03439273934797729
80000,1,3.0,2,26,0,446630,15808,0,2,1,5.582875,0.03539395024964736
60000,2,2.0,1,31,0,324144,19600,0,3,1,5.4024,0.06046695295917864
30000,1,1.0,1,52,0,109602,6600,0,2,1,3.6534,0.06021787923578037
110000,2,1.0,2,36,0,426611,15600,0,0,0,3.878281818181818,0.036567270886123424
300000,2,1.0,2,27,0,467910,322860,0,0,0,1.5597,0.6900044880425723
50000,2,3.0,1,22,0,98276,31190,0,0,0,1.96552,0.31737148439089913
500000,1,1.0,2,39,0,51271,50938,0,0,0,0.102542,0.9935051003491252
360000,1,1.0,2,36,0,836573,491000,0,0,0,2.323813888888889,0.5869182964307956
20000,2,2.0,1,39,0,44497,5100,0,2,1,2.22485,0.11461446839112749
220000,1,1.0,1,39,0,754383,129000,0,0,0,3.4290136363636363,0.17100067207240885
20000,2,2.0,2,22,0,90520,8200,0,2,1,4.526,0.0905877154220062
60000,1,2.0,1,37,1,182043,7766,0,4,1,3.03405,0.04266025060013293
170000,2,1.0,2,30,0,152322,154973,1,0,0,0.8960117647058824,1.0174039206417982
200000,2,2.0,1,26,0,231962,10903,0,0,0,1.15981,0.04700338848604513
20000,2,1.0,2,23,0,104960,7738,0,0,0,5.248,0.07372332317073171
140000,2,3.0,2,23,0,224756,10695,0,-2,0,1.6054,0.04758493655341793
330000,2,1.0,2,35,0,34078,32415,0,-2,0,0.10326666666666667,0.9512001878044486
180000,2,2.0,2,24,1,638265,19978,0,2,1,3.545916666666667,0.031300478641316694
360000,2,2.0,1,35,0,14435,7033,0,0,0,0.04009722222222222,0.48721856598545205
20000,1,3.0,1,51,0,100133,5096,0,2,1,5.00665,0.05089231322341286
50000,2,1.0,2,23,0,114472,6005,0,2,1,2.28944,0.052458243063806
100000,2,2.0,1,25,0,122524,21000,0,0,0,1.22524,0.17139499200156705
30000,1,2.0,1,36,0,174939,5046,0,2,1,5.8313,0.02884434002709516
70000,2,2.0,1,44,1,52318,9500,0,0,0,0.7474,0.1815818647501816
470000,1,1.0,2,33,0,25933,228085,1,0,0,0.055176595744680854,8.795164462268152
300000,2,1.0,1,36,0,8250,27,0,-1,0,0.0275,0.0032727272727272726
300000,2,1.0,1,45,1,76379,33703,0,0,0,0.2545966666666667,0.4412600322078058
200000,2,1.0,2,26,0,16578,15526,0,-2,0,0.08289,0.9365424055977802
150000,2,2.0,1,41,0,477756,27128,0,0,0,3.18504,0.05678212309212234
220000,2,2.0,2,25,1,858002,32820,0,0,0,3.9000090909090908,0.038251659087041756
420000,1,1.0,2,31,0,11407,10180,0,-2,0,0.02715952380952381,0.8924344700622425
210000,2,2.0,2,45,0,4181,4130,0,-2,0,0.01990952380952381,0.9878019612532887
450000,1,3.0,1,58,0,32252,26094,0,-1,0,0.07167111111111112,0.8090661044276324
30000,1,2.0,1,38,0,5361,9177,1,-1,0,0.1787,1.7118074986010072
240000,1,2.0,1,30,0,47954,46459,0,-1,0,0.19980833333333334,0.9688242899445302
420000,2,2.0,2,25,0,600621,119321,0,0,0,1.43005,0.1986627174208028
60000,2,1.0,2,25,0,294412,15100,0,0,0,4.906866666666667,0.05128867029876499
30000,2,3.0,2,24,0,34116,29396,0,-1,0,1.1372,0.8616484933755423
80000,2,1.0,2,29,0,6032,1521,0,3,1,0.0754,0.2521551724137931
50000,1,2.0,2,37,0,291846,11506,0,0,0,5.83692,0.039424902174434465
230000,1,3.0,2,27,0,79376,60376,0,-2,0,0.3451130434782609,0.7606329369078815
200000,1,1.0,2,31,0,177106,87908,0,0,0,0.88553,0.49635811322033135
230000,2,2.0,2,28,0,142559,41000,0,0,0,0.6198217391304348,0.28760022166260985
130000,2,2.0,2,24,0,449420,15147,0,0,0,3.457076923076923,0.033703439989319565
200000,2,3.0,2,27,0,0,0,1,1,0,0.0,0.0
90000,2,1.0,2,33,0,241910,14181,0,0,0,2.6878888888888888,0.058620974742672895
120000,1,1.0,2,27,0,24175,17676,0,0,0,0.20145833333333332,0.7311685625646329
200000,1,1.0,2,42,0,8585,8629,1,-2,0,0.042925,1.0051252184041934
20000,2,2.0,2,32,0,108804,4733,0,3,1,5.4402,0.04350023896180288
210000,2,1.0,1,37,1,478405,20100,0,2,1,2.2781190476190476,0.042014611051305904
80000,2,2.0,2,44,0,385548,31691,0,0,0,4.81935,0.08219728801601876
50000,2,1.0,1,29,0,178164,8892,0,0,0,3.56328,0.049909072539907055
70000,2,2.0,1,42,1,319398,13100,0,2,1,4.562828571428572,0.04101465882691814
230000,1,2.0,2,32,1,1105736,34500,0,2,1,4.807547826086957,0.03120093765600469
20000,1,2.0,2,52,0,96770,4000,0,0,0,4.8385,0.04133512452206262
30000,1,2.0,2,44,0,47733,6347,0,0,0,1.5911,0.13296880564808414
100000,1,1.0,2,31,1,210090,7511,0,2,1,2.1009,0.0357513446618116
80000,2,1.0,2,29,1,479818,32254,0,2,1,5.997725,0.06722132141770422
210000,1,2.0,2,33,0,1182014,48861,0,0,0,5.628638095238095,0.041337073841764986
50000,1,2.0,2,54,0,205081,6600,0,2,1,4.10162,0.03218240597617527
130000,2,2.0,2,23,0,604567,20390,0,0,0,4.650515384615384,0.03372661756265228
70000,2,1.0,2,24,0,315604,13800,0,2,1,4.508628571428571,0.043725681550297206
210000,2,1.0,1,33,0,81250,6508,0,0,0,0.3869047619047619,0.08009846153846154
100000,1,3.0,1,44,1,2340,1950,0,-1,0,0.0234,0.8333333333333334
200000,1,3.0,3,51,0,25756,27613,1,0,0,0.12878,1.0720997049231247
40000,1,1.0,2,24,1,180720,6564,0,3,1,4.518,0.03632138114209827
80000,2,2.0,2,25,0,431098,17000,0,3,1,5.388725,0.03943418897791221
210000,2,1.0,1,37,1,2174,2174,1,1,0,0.010352380952380953,1.0
20000,2,2.0,2,23,0,42446,31665,0,2,1,2.1223,0.7460066908542619
10000,1,3.0,2,34,0,56615,4806,0,0,0,5.6615,0.08488916364920958
60000,2,3.0,1,50,1,262350,32189,0,0,0,4.3725,0.122694873260911
40000,2,2.0,1,25,0,78401,5818,0,0,0,1.960025,0.0742082371398324
290000,2,1.0,2,33,1,7456,7043,0,-1,0,0.025710344827586207,0.9446083690987125
50000,1,2.0,1,54,0,7666,6083,0,-2,0,0.15332,0.7935037829376468
20000,1,2.0,2,25,0,93457,7400,0,2,1,4.67285,0.07918079972607724
30000,1,2.0,2,26,0,193262,8164,0,0,0,6.442066666666666,0.04224317248088088
20000,1,2.0,1,32,0,114070,6102,0,2,1,5.7035,0.053493468922591395
50000,2,3.0,3,43,0,138756,6800,0,0,0,2.77512,0.04900688979215313
500000,1,2.0,1,42,1,22033,12068,0,2,1,0.044066,0.547723868742341
90000,2,3.0,2,24,1,19548,19045,0,-1,0,0.2172,0.97426846736239
10000,1,2.0,2,26,0,63469,5273,0,0,0,6.3469,0.08307992878413084
50000,2,2.0,1,37,1,6300,0,0,3,1,0.126,0.0
120000,1,1.0,2,36,0,169802,11000,0,2,1,1.4150166666666666,0.06478133355319725
200000,2,1.0,2,27,0,906230,34936,0,0,0,4.53115,0.03855091974443574
300000,2,2.0,1,50,0,454087,147846,0,0,0,1.5136233333333333,0.3255895896601312
90000,2,2.0,2,24,0,157209,25600,0,0,0,1.7467666666666666,0.16284054984129406
90000,1,2.0,1,27,0,368147,10148,0,0,0,4.090522222222222,0.027565075907178382
140000,2,1.0,2,23,1,0,0,1,1,0,0.0,0.0
180000,2,2.0,1,39,0,1969,2235,1,0,0,0.010938888888888889,1.1350939563230067
360000,1,1.0,1,39,0,4321,5272,1,-1,0,0.012002777777777777,1.2200879426058782
160000,2,3.0,2,29,1,6715,6715,1,1,0,0.04196875,1.0
100000,1,1.0,1,45,0,104805,16640,0,0,0,1.04805,0.15877105099947522
20000,1,2.0,2,21,1,80474,5000,0,2,1,4.0237,0.06213186867808236
360000,1,1.0,1,36,0,605488,194990,0,0,0,1.6819111111111111,0.32203776127685435
230000,1,2.0,2,39,0,1956,2282,1,-1,0,0.008504347826086956,1.1666666666666667
110000,2,3.0,2,29,1,638114,27735,0,0,0,5.8010363636363635,0.043464020535515596
210000,1,2.0,2,37,0,802799,136799,0,0,0,3.822852380952381,0.1704025540639687
200000,1,2.0,2,26,0,63019,24624,0,0,0,0.315095,0.3907393008457767
50000,1,2.0,2,44,0,81778,3593,0,0,0,1.63556,0.04393602191298393
210000,2,1.0,2,30,1,49525,49525,1,1,0,0.23583333333333334,1.0
280000,1,1.0,2,31,0,15003,15326,1,1,0,0.053582142857142856,1.0215290275278277
500000,1,2.0,1,40,0,515821,201253,0,0,0,1.031642,0.3901605401873906
30000,2,1.0,2,25,0,20762,2219,0,0,0,0.6920666666666667,0.10687795010114633
340000,2,2.0,1,36,0,807719,27842,0,0,0,2.3756441176470586,0.03446990847064387
360000,1,1.0,2,32,0,16908,19493,1,-1,0,0.046966666666666664,1.1528862077123254
70000,2,1.0,2,22,0,254382,9580,0,0,0,3.6340285714285714,0.037659897319778916
20000,2,2.0,3,44,1,13800,0,0,7,2,0.69,0.0
230000,1,1.0,2,32,0,245951,55120,0,0,0,1.0693521739130434,0.22410968038349102
60000,1,2.0,1,41,0,160535,17841,0,0,0,2.6755833333333334,0.11113464353567758
50000,1,1.0,2,28,1,287533,10121,0,3,1,5.75066,0.03519943797755388
50000,2,1.0,2,29,1,78320,5500,0,2,1,1.5664,0.0702247191011236
130000,2,4.0,2,28,0,225921,16500,0,0,0,1.7378538461538462,0.07303437927417106
160000,1,3.0,2,52,0,672687,22911,0,0,0,4.20429375,0.03405893082518318
60000,2,3.0,2,48,0,237234,9500,0,2,1,3.9539,0.040044850232260135
160000,1,2.0,2,43,0,52773,23325,0,0,0,0.32983125,0.44198737991018133
180000,2,1.0,2,25,0,218114,112601,0,0,0,1.2117444444444445,0.5162483838726537
170000,1,2.0,1,36,0,267703,175869,0,2,1,1.5747235294117647,0.656955656081553
360000,2,2.0,2,35,1,1857066,64256,0,2,1,5.158516666666666,0.034600816556869814
130000,2,2.0,1,34,0,353556,13290,0,2,1,2.7196615384615384,0.03758951905780131
180000,2,2.0,2,48,0,22253,20195,0,1,0,0.12362777777777778,0.9075180874488833
20000,1,1.0,2,27,0,34305,30331,0,2,1,1.71525,0.8841568284506631
230000,2,2.0,1,43,0,60603,17749,0,0,0,0.2634913043478261,0.2928732901011501
220000,2,2.0,1,30,0,0,0,1,1,0,0.0,0.0
240000,1,2.0,1,43,0,0,0,1,-2,0,0.0,0.0
50000,1,3.0,1,54,0,182296,23567,0,0,0,3.64592,0.12927875543072806
310000,2,2.0,1,39,0,51932,16900,0,0,0,0.1675225806451613,0.32542555649695754
350000,1,1.0,1,70,0,376178,12640,0,0,0,1.0747942857142858,0.03360111436607138
50000,2,1.0,2,24,0,3601,3300,0,-1,0,0.07202,0.9164121077478479
200000,2,2.0,1,30,0,233477,79231,0,1,0,1.167385,0.33935248439889154
480000,1,3.0,2,53,0,2840903,95482,0,0,0,5.918547916666666,0.03360973605927411
180000,2,1.0,1,27,1,382631,10892,0,2,1,2.1257277777777777,0.02846606783036398
200000,2,2.0,2,33,0,1027708,37750,0,0,0,5.13854,0.03673222354987993
20000,1,3.0,1,34,0,105967,6269,0,2,1,5.29835,0.05915992714713071
50000,1,2.0,2,48,0,199191,25568,0,0,0,3.98382,0.12835921301665235
210000,2,3.0,2,33,1,8685,10643,1,1,0,0.041357142857142856,1.2254461715601612
20000,2,2.0,2,24,0,112826,5422,0,0,0,5.6413,0.04805629907999929
150000,2,2.0,1,31,0,25584,19239,0,1,0,0.17056,0.7519934333958724
50000,2,2.0,2,25,0,218345,48420,0,2,1,4.3669,0.22175914264123292
190000,1,3.0,1,49,1,1093209,42600,0,2,1,5.753731578947368,0.038967846038589146
290000,2,1.0,2,27,0,1548188,71201,0,2,1,5.338579310344827,0.045989892700369725
420000,1,2.0,1,39,0,786789,30000,0,0,0,1.8733071428571428,0.03812966373449553
340000,2,2.0,2,36,0,756423,38181,0,2,1,2.2247735294117645,0.05047572588353342
60000,1,2.0,2,40,0,61554,2000,0,5,2,1.0259,0.03249179582155506
90000,2,1.0,2,27,0,402520,16200,0,0,0,4.472444444444444,0.04024644738149657
30000,2,1.0,2,27,1,189578,8626,0,2,1,6.319266666666667,0.04550106024960702
160000,2,2.0,1,37,0,3176,3123,0,-1,0,0.01985,0.9833123425692695
20000,1,2.0,2,35,0,77739,4582,0,2,1,3.88695,0.05894081477765343
90000,2,2.0,1,25,1,469922,18800,0,0,0,5.221355555555555,0.04000663939973017
120000,1,1.0,2,27,0,119620,6900,0,0,0,0.9968333333333333,0.057682661762247116
120000,1,1.0,2,38,0,-6594,0,1,1,0,-0.05495,-0.0
360000,2,2.0,1,50,0,8705,8562,0,-1,0,0.024180555555555556,0.9835726593911545
160000,2,1.0,2,32,0,19474,2555,0,-2,0,0.1217125,0.13120057512580877
320000,2,1.0,1,34,0,140132,72847,0,0,0,0.4379125,0.5198455741729227
20000,1,2.0,2,25,0,118792,7033,0,4,1,5.9396,0.0592043235234696
230000,2,1.0,2,29,0,397480,15500,0,0,0,1.7281739130434783,0.03899567273825098
50000,1,3.0,1,44,0,105650,8009,0,0,0,2.113,0.07580690960719356
50000,1,3.0,1,48,0,145403,39300,0,0,0,2.90806,0.2702832816379304
40000,2,3.0,2,24,0,58519,27018,0,2,1,1.462975,0.4616962012337873
120000,2,3.0,1,27,0,2820,2790,0,2,1,0.0235,0.9893617021276596
130000,2,2.0,2,25,1,5718,17095,1,-1,0,0.043984615384615386,2.9896817068905213
110000,2,3.0,2,28,0,497208,19312,0,2,1,4.520072727272727,0.038840887515888725
20000,1,2.0,2,22,1,55461,6130,0,2,1,2.77305,0.11052811885829682
50000,1,3.0,2,22,0,0,0,1,1,0,0.0,0.0
120000,2,3.0,1,30,0,706086,26000,0,0,0,5.88405,0.03682270998150367
50000,1,3.0,2,34,0,101775,2400,0,0,0,2.0355,0.023581429624170966
360000,2,2.0,2,34,1,700,700,1,1,0,0.0019444444444444444,1.0
240000,2,2.0,1,44,1,24014,23659,0,-1,0,0.10005833333333333,0.9852169567752145
150000,1,1.0,2,32,0,88492,42229,0,0,0,0.5899466666666666,0.47720697916195814
50000,2,2.0,2,23,0,183121,12725,0,2,1,3.66242,0.06948957246847713
500000,2,1.0,2,42,1,40478,15844,0,2,1,0.080956,0.391422501111715
110000,2,2.0,1,33,0,681047,27600,0,0,0,6.191336363636363,0.04052583742384887
170000,1,2.0,1,48,1,599714,27584,0,0,0,3.527729411764706,0.0459952577395225
230000,2,2.0,1,29,0,197038,17113,0,0,0,0.8566869565217391,0.08685126726824267
20000,2,3.0,3,47,0,69551,5402,0,0,0,3.47755,0.07766962372934968
100000,2,1.0,1,41,0,18149,18149,1,1,0,0.18149,1.0
110000,1,1.0,2,28,0,256464,10693,0,2,1,2.3314909090909093,0.041693960945785764
340000,1,1.0,1,52,1,174329,173753,0,-2,0,0.5127323529411765,0.9966959025750162
50000,1,1.0,2,37,0,202199,7839,0,0,0,4.04398,0.03876873772867324
310000,1,1.0,1,50,0,13851,13851,1,-1,0,0.04468064516129032,1.0
50000,2,3.0,1,31,1,242473,9334,0,2,1,4.84946,0.03849500769157803
240000,2,3.0,1,38,1,674599,26354,0,2,1,2.8108291666666667,0.0390661711624239
50000,2,2.0,1,48,0,83034,5921,0,0,0,1.66068,0.07130813883469422
150000,2,1.0,2,34,0,23831,13206,0,2,1,0.15887333333333334,0.5541521547564097
140000,1,2.0,2,44,0,640703,23477,0,0,0,4.57645,0.03664256293477633
30000,2,3.0,1,56,0,140844,12906,0,2,1,4.6948,0.09163329641305273
300000,2,1.0,1,30,1,481200,103500,0,0,0,1.604,0.21508728179551123
50000,1,1.0,2,29,0,18479,5186,0,0,0,0.36958,0.2806428919313816
280000,2,2.0,1,37,0,205053,17369,0,0,0,0.7323321428571429,0.08470492994494107
120000,2,2.0,2,23,0,592912,22238,0,0,0,4.940933333333334,0.037506409045524464
30000,2,1.0,1,27,0,11746,9703,0,1,0,0.39153333333333334,0.8260684488336455
30000,2,2.0,2,23,1,55767,28207,0,0,0,1.8589,0.50580092169204
180000,1,3.0,1,45,0,138511,7000,0,2,1,0.7695055555555556,0.050537502436629585
150000,1,2.0,1,33,0,72393,7701,0,2,1,0.48262,0.1063776884505408
110000,2,2.0,1,40,0,322915,13170,0,2,1,2.935590909090909,0.040784726630847125
50000,1,1.0,2,24,1,214691,19554,0,0,0,4.29382,0.09107973785580206
230000,2,3.0,1,43,0,12947,12947,1,2,1,0.05629130434782609,1.0
230000,2,2.0,2,25,0,547619,22114,0,2,1,2.3809521739130433,0.040382090468007864
160000,2,1.0,2,46,0,15029,8805,0,-2,0,0.09393125,0.5858673231751946
50000,1,3.0,2,36,0,208055,6030,0,0,0,4.1611,0.028982720915142632
210000,2,1.0,1,36,0,11980,11980,1,1,0,0.05704761904761905,1.0
120000,2,2.0,1,38,0,16850,13570,0,-1,0,0.14041666666666666,0.8053412462908012
240000,2,2.0,1,42,0,262213,88330,0,2,1,1.0925541666666667,0.33686354223474807
20000,1,3.0,3,47,0,113370,6100,0,0,0,5.6685,0.053806121548910645
50000,2,3.0,2,40,0,44930,4469,0,0,0,0.8986,0.09946583574449143
50000,2,1.0,2,70,0,201276,4882,0,2,1,4.02552,0.02425525149545897
50000,2,2.0,1,32,0,154742,7967,0,0,0,3.09484,0.05148569877602719
100000,1,3.0,2,52,0,176482,6498,0,0,0,1.76482,0.03681961899797147
390000,2,1.0,1,49,0,128383,152625,1,-1,0,0.32918717948717946,1.1888256233301917
550000,1,1.0,2,31,0,204895,7800,0,0,0,0.3725363636363636,0.038068278874545496
450000,2,2.0,2,36,0,34483,21062,0,-1,0,0.07662888888888889,0.6107937244439289
80000,2,2.0,1,50,0,203233,60317,0,0,0,2.5404125,0.29678743117505524
50000,2,3.0,1,48,0,46776,10000,0,0,0,0.93552,0.2137848469300496
50000,2,2.0,2,33,0,238458,6314,0,2,1,4.76916,0.026478457422271427
180000,1,2.0,1,44,0,427822,24595,0,0,0,2.376788888888889,0.057488862190350196
240000,1,1.0,2,35,0,88748,61111,0,-1,0,0.36978333333333335,0.6885901654121783
320000,2,3.0,2,29,0,3900,3400,0,-1,0,0.0121875,0.8717948717948718
480000,2,2.0,1,35,0,761249,254083,0,2,1,1.5859354166666666,0.3337712102084863
150000,2,2.0,1,37,0,12004,10046,0,2,1,0.08002666666666666,0.8368877040986338
110000,2,1.0,2,29,0,613087,38445,0,2,1,5.573518181818182,0.06270725035761646
240000,1,1.0,2,30,0,56204,39252,0,0,0,0.23418333333333333,0.6983844566223044
50000,1,1.0,2,33,1,171532,5902,0,0,0,3.43064,0.0344075740969615
120000,1,2.0,2,27,0,14376,11902,0,-1,0,0.1198,0.8279076238174735
150000,2,1.0,1,31,0,0,0,1,1,0,0.0,0.0
100000,2,3.0,2,53,0,341327,39325,0,0,0,3.41327,0.1152120986619869
260000,2,2.0,2,38,0,3380,3386,1,-2,0,0.013,1.001775147928994
250000,2,2.0,2,26,0,47654,14346,0,-2,0,0.190616,0.30104503294581775
100000,2,2.0,2,26,0,26322,18708,0,0,0,0.26322,0.710736266241167
160000,1,1.0,1,51,1,487064,20000,0,3,1,3.04415,0.041062365520752916
270000,2,1.0,1,37,1,65119,65808,1,-1,0,0.24118148148148147,1.0105806293094182
390000,2,2.0,2,42,0,107665,44249,0,0,0,0.2760641025641026,0.4109877861886407
210000,2,2.0,1,43,0,506492,25500,0,2,1,2.4118666666666666,0.050346303594133765
30000,2,2.0,2,23,0,137030,16151,0,2,1,4.567666666666667,0.11786470116032985
300000,2,3.0,1,30,0,75608,52714,0,0,0,0.2520266666666667,0.6972013543540366
190000,2,3.0,1,38,0,555239,65797,0,0,0,2.9223105263157896,0.11850212250940587
130000,2,1.0,1,35,1,7311,963,0,-1,0,0.056238461538461536,0.1317193270414444
360000,1,2.0,1,44,0,997521,28600,0,2,1,2.7708916666666665,0.028671075596403483
320000,1,1.0,1,35,1,6449,9282,1,1,0,0.020153125,1.43929291363002
20000,1,2.0,3,35,1,0,0,1,1,0,0.0,0.0
360000,1,1.0,1,32,0,13244,2535,0,-2,0,0.03678888888888889,0.1914074297795228
190000,2,2.0,2,25,0,640401,184219,0,0,0,3.3705315789473684,0.28766194930988553
